id,course title,Credit hours,course ID,class code,preReqs
2787,MATH 2020 Solving Discrete Problems (3) - Modern Campus Catalog™,3,MATH,2020,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 1540"", ""MATH 1550"", ""MATH 1551""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""CSC 2259""], ""Type"": ""Potential""}]}"
2788,MATH 1999 Gateway Research Experience (1-3) - Modern Campus Catalog™,3,MATH,1999,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""1-3 hr. research seminar.""], ""Prerequisites"": [], ""Replacements"": []}"
2789,MATH 1554 Calculus II for Life Sciences (4) - Modern Campus Catalog™,4,MATH,1554,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Does not serve as a prerequisite requirement for higher level Math courses.""], ""Prerequisites"": [{""Requirement"": [""MATH 1550"", ""MATH 1551""], ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Potential""}]}"
2790,MATH 1553 HONORS: Analytic Geometry and Calculus II (4) - Modern Campus Catalog™,4,MATH,1553,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""MATH 1552""], ""Type"": ""True""}, {""Replacement"": [""MATH 1554""], ""Type"": ""Potential""}]}"
2791,MATH 1552 Analytic Geometry and Calculus II (4) - Modern Campus Catalog™,4,MATH,1552,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1550"", ""MATH 1551""], ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 1553""], ""Type"": ""True""}, {""Replacement"": [""MATH 1554""], ""Type"": ""Potential""}]}"
2792,MATH 1551 HONORS: Differential and Integral Calculus (5) - Modern Campus Catalog™,5,MATH,1551,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""An appropriate ALEKS honors placement score"", ""Type"": ""Score""}], ""Replacements"": [{""Replacement"": [""MATH 1550""], ""Type"": ""True""}, {""Replacement"": [""MATH 1510""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1431""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1530""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1540""], ""Type"": ""Potential""}]}"
2793,MATH 1550 Differential and Integral Calculus (5) - Modern Campus Catalog™,5,MATH,1550,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""An appropriate ALEKS placement score"", ""Type"": ""Score""}], ""Replacements"": [{""Replacement"": [""MATH 1530"", ""MATH 1540""], ""Type"": ""True""}, {""Replacement"": [""MATH 1551""], ""Type"": ""True""}, {""Replacement"": [""MATH 1510""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1431""], ""Type"": ""Potential""}]}"
2794,MATH 1540 Integral Calculus (3) - Modern Campus Catalog™,3,MATH,1540,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2795,MATH 1530 Differential Calculus (3) - Modern Campus Catalog™,3,MATH,1530,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""An appropriate ALEKS placement score"", ""Type"": ""Score""}], ""Replacements"": [{""Replacement"": [""MATH 1550""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1551""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1510""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1431""], ""Type"": ""Potential""}]}"
2796,"MATH 1520 Biomathematics: Calculus, Probability, and Statistics II (4) - Modern Campus Catalog™",4,MATH,1520,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1510"", ""MATH 1540"", ""MATH 1550"", ""MATH 1551""], ""Type"": ""Class""}], ""Replacements"": []}"
2797,"MATH 1510 Biomathematics: Calculus, Probability, and Statistics I (5) - Modern Campus Catalog™",5,MATH,1510,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""An appropriate ALEKS placement score"", ""Type"": ""Score""}], ""Replacements"": [{""Replacement"": [""MATH 1431""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1530""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1540""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1550""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1551""], ""Type"": ""Potential""}]}"
2798,MATH 1435 Mathematics for Business Analysis (3) - Modern Campus Catalog™,3,MATH,1435,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Offered by Independent and Distance Learning only.""], ""Prerequisites"": [], ""Replacements"": []}"
2799,MATH 1431 Calculus with Business and Economic Applications (3) - Modern Campus Catalog™,3,MATH,1431,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture; 1 hr. lab.""], ""Prerequisites"": [{""Requirement"": [""MATH 1021"", ""MATH 1023""], ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 1510""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1530""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1540""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1550""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1551""], ""Type"": ""Potential""}]}"
2800,"MATH 1202 Geometry, Reasoning and Measurement (3) - Modern Campus Catalog™",3,MATH,1202,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Primarily for students in the early childhood education PK-3 teacher certification curriculum or the elementary grades education curriculum.""], ""Prerequisites"": [{""Requirement"": ""MATH 1201"", ""Type"": ""Class""}], ""Replacements"": []}"
2801,MATH 1201 Number Sense and Open-Ended Problem Solving (3) - Modern Campus Catalog™,3,MATH,1201,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Primarily for students in the early childhood education PK-3 teacher certification curriculum or the elementary grades education curriculum.""], ""Prerequisites"": [{""Requirement"": [""MATH 1021"", ""MATH 1023""], ""Type"": ""Class""}], ""Replacements"": []}"
2802,MATH 1100 The Nature of Mathematics (3) - Modern Campus Catalog™,3,MATH,1100,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""Not for science, engineering or mathematics majors. For students who desire an exposure to mathematics as part of a liberal education.""], ""Prerequisites"": [], ""Replacements"": []}"
2803,MATH 1029 Introduction to Contemporary Mathematics (3) - Modern Campus Catalog™,3,MATH,1029,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Primarily for students in liberal arts and social sciences.""], ""Prerequisites"": [{""Requirement"": ""placement by department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2804,MATH 1028 Corequisite Support for MATH 1029 Introduction to Contemporary Mathematics (2) - Modern Campus Catalog™,2,MATH,1028,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 1029""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""Placement by department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2805,MATH 1025 Mathematics of Commerce (3) - Modern Campus Catalog™,3,MATH,1025,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Offered by Independent and Distance Learning only.""], ""Prerequisites"": [{""Requirement"": [""MATH 1015"", ""MATH 1021"", ""MATH 1023""], ""Type"": ""Class""}], ""Replacements"": []}"
2806,MATH 1023 College Algebra and Trigonometry (5) - Modern Campus Catalog™,5,MATH,1023,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This course fulfills 5 hrs. of the 6 hour General Education Analytical Reasoning requirement; a second Analytical Reasoning course will be required.""], ""Prerequisites"": [{""Requirement"": ""placement by department"", ""Type"": ""Permission""}], ""Replacements"": [{""Replacement"": [""MATH 1015""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1021""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1022""], ""Type"": ""Potential""}]}"
2807,MATH 1022 Plane Trigonometry (3) - Modern Campus Catalog™,3,MATH,1022,"{""Alternative-reqs"": [{""Requirement"": ""placement by department"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""MATH 1021"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 1015"", ""MATH 1023""], ""Type"": ""Potential""}]}"
2808,MATH 1021 College Algebra (3) - Modern Campus Catalog™,3,MATH,1021,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""placement by department"", ""Type"": ""Permission""}], ""Replacements"": [{""Replacement"": [""MATH 1015""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1023""], ""Type"": ""Potential""}]}"
2809,MATH 1020 Corequisite Support for MATH 1021 College Algebra (2) - Modern Campus Catalog™,2,MATH,1020,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": ""MATH 1021"", ""Type"": ""Class""}], ""Other"": [""1 hr. lec; 1 hr. rec.""], ""Prerequisites"": [{""Requirement"": ""Placement by department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2810,MATH 1015 Basic Mathematics and Applications (3) - Modern Campus Catalog™,3,MATH,1015,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This course does not serve as a prerequisite for calculus."", ""Offered by Independent and Distance Learning only.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""MATH 1021""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1022""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 1023""], ""Type"": ""Potential""}]}"
2811,MATH 1010 Mathematics for Prospective Elementary School Teachers II (3) - Modern Campus Catalog™,3,MATH,1010,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Offered by Independent and Distance Learning only.""], ""Prerequisites"": [{""Requirement"": ""MATH 1009"", ""Type"": ""Class""}], ""Replacements"": []}"
2812,MATH 1009 Mathematics for Prospective Elementary School Teachers I (3) - Modern Campus Catalog™,3,MATH,1009,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Offered by Independent and Distance Learning only.""], ""Prerequisites"": [], ""Replacements"": []}"
2813,LIS 7909 Directed Independent Study (1-3) - Modern Campus Catalog™,3,LIS,7909,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 6 sem. hrs. credit.""], ""Prerequisites"": [{""Requirement"": ""Permission of department."", ""Type"": ""Permission""}], ""Replacements"": []}"
2814,LSU 1001 Freshman Seminar (1) - Modern Campus Catalog™,1,LSU,1001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Open to freshmen only.""], ""Prerequisites"": [], ""Replacements"": []}"
2815,LIS 7900 Internship in Library & Information Science (3) - Modern Campus Catalog™,3,LIS,7900,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Preparation for course begins semester prior to registration. 120 hrs. per semester at field site.""], ""Prerequisites"": [{""Requirement"": ""18 hrs. of LIS courses"", ""Type"": ""Class""}, {""Requirement"": ""permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2817,LIS 7808 Special Topics in Library & Information Science (1-3) - Modern Campus Catalog™,3,LIS,7808,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 15 sem. hrs. of credit when topics vary.""], ""Prerequisites"": [], ""Replacements"": []}"
2828,LIS 7609 Advanced Cataloging and Classification (3) - Modern Campus Catalog™,3,LIS,7609,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""LIS 7608"", ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2829,LIS 7608 Introduction to Cataloging and Classification (3) - Modern Campus Catalog™,3,LIS,7608,"{""Alternative-reqs"": [{""Requirement"": ""permission of instructor"", ""Type"": ""Permission""}], ""Corequisites"": [{""Requirement"": [""LIS 7010""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2833,LIS 7510 Website Design and Management (3) - Modern Campus Catalog™,3,LIS,7510,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""LIS 7008"", ""Type"": ""Class""}, {""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2852,LIS 7013 Evaluation of Information Systems (3) - Modern Campus Catalog™,3,LIS,7013,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""major or permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2855,MC 4095 American Media History (3) - Modern Campus Catalog™,3,MC,4095,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""MC 4096""], ""Type"": ""Potential""}]}"
2856,MC 4091 HONORS: Media Ethics and Social Responsibility (3) - Modern Campus Catalog™,3,MC,4091,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Same as MC 4090, with special honors emphasis for qualified students.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""MC 4090""], ""Type"": ""True""}]}"
2857,MC 4090 Media Ethics and Social Responsibility (3) - Modern Campus Catalog™,3,MC,4090,"{""Alternative-reqs"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [""Required of all mass communication majors.""], ""Prerequisites"": [{""Requirement"": ""majors or minors only"", ""Type"": ""Permission""}], ""Replacements"": [{""Replacement"": [""MC 4091""], ""Type"": ""Potential""}]}"
2858,MC 4050 Media Management (3) - Modern Campus Catalog™,3,MC,4050,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Majors only.""], ""Prerequisites"": [], ""Replacements"": []}"
2859,MC 4044 Crisis Communication (3) - Modern Campus Catalog™,3,MC,4044,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2861,MC 4015 Advanced Visual Communication & Multimedia Web Design (3) - Modern Campus Catalog™,3,MC,4015,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""2 hr. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""MC 2010"", ""Type"": ""Class""}, {""Requirement"": ""MC 2015"", ""Type"": ""Class""}], ""Replacements"": []}"
2862,MC 4041 Sports Writing and Production (3) - Modern Campus Catalog™,3,MC,4041,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Majors only.""], ""Prerequisites"": [{""Requirement"": [""MC 2010""], ""Type"": ""Class""}, {""Requirement"": [""MC 3101"", ""MC 3102""], ""Type"": ""Class""}], ""Replacements"": []}"
2863,MC 4000 Media and the Military (3) - Modern Campus Catalog™,3,MC,4000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""$50 field fee."", ""2 hrs. lecture; 2 hrs. lab""], ""Prerequisites"": [{""Requirement"": ""Consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2864,MC 3998 Internship (3) - Modern Campus Catalog™,3,MC,3998,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Pass-fail grading."", ""May be taken for a max. of 6 hrs. of credit toward the degree in Mass Communication."", ""At least 10 hours of work per week (30 hrs. in a summer term, 150 total) under general supervision of a faculty member and direct supervision of a mass communication professional.""], ""Prerequisites"": [{""Requirement"": ""3.0 GPA in 12 or more hrs. of mass communication and consent of internship faculty supervisor and school dean."", ""Type"": ""Permission""}], ""Replacements"": []}"
2866,MC 3334 Special Topics in Diversity and Inclusion (3) - Modern Campus Catalog™,3,MC,3334,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 6 hrs. of credit when topics vary.""], ""Prerequisites"": [{""Requirement"": ""permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2868,MC 3081 HONORS: Mass Media Law (3) - Modern Campus Catalog™,3,MC,3081,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Same as MC 3080, with special honors emphasis for qualified students.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""MC 3080""], ""Type"": ""True""}]}"
2869,MC 3080 Mass Media Law (3) - Modern Campus Catalog™,3,MC,3080,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Required of all mass communication majors."", ""2 hrs. lecture; 1 hr. recitation.""], ""Prerequisites"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Replacements"": [{""Replacement"": [""MC 3081""], ""Type"": ""Potential""}]}"
2871,MC 2700 Production and Performance (3) - Modern Campus Catalog™,3,MC,2700,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""majors only""], ""Prerequisites"": [], ""Replacements"": []}"
2872,MC 2035 Social Media and Digital Branding (3) - Modern Campus Catalog™,3,MC,2035,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
