ID,course title,Credit hours,course ID,class code,preReqs
3793,CM 7250 Natural Hazard Resistant Construction (3) - Modern Campus Catalog™,3,CM,7250,
3794,CM 7230 Lean Construction (3) - Modern Campus Catalog™,3,CM,7230,
3795,CM 7222 Human Factors & Leadership (3) - Modern Campus Catalog™,3,CM,7222,
3796,CM 7220 Building Information Modeling for Construction Management (3) - Modern Campus Catalog™,3,CM,7220,
3797,CM 7214 Concrete Materials in Construction (3) - Modern Campus Catalog™,3,CM,7214,graduate standing or permission of instructor.
3798,CM 7213 Soils in Construction (3) - Modern Campus Catalog™,3,CM,7213,consent of instructor.
3799,CM 7211 Construction Dispute Resolution (3) - Modern Campus Catalog™,3,CM,7211,
3800,CM 7207 Independent Study in Construction Management (3) - Modern Campus Catalog™,3,CM,7207,"consent of instructor.,May be taken for a max. of 6 sem. hrs. of credit."
3801,CM 7206 Special Topics in Construction Management (3) - Modern Campus Catalog™,3,CM,7206,"consent of instructor.,May be taken for a max. of 9 sem. hrs. when topics vary."
3802,CM 7150 Decision Making Tools in Construction Management (3) - Modern Campus Catalog™,3,CM,7150,
3803,CM 7112 Construction Simulation (3) - Modern Campus Catalog™,3,CM,7112,consent of instructor.
3804,CM 7111 Advanced Construction Scheduling (3) - Modern Campus Catalog™,3,CM,7111,
3805,CM 7110 Advanced Construction Productivity (3) - Modern Campus Catalog™,3,CM,7110,"CM 4110,or consent of instructor."
3806,CM 7030 Project Delivery (3) - Modern Campus Catalog™,3,CM,7030,
3807,CM 7010 Research Methods in Construction Management (3) - Modern Campus Catalog™,3,CM,7010,Graduate standing or permission of instructor.
3808,CM 4566 Quality and Safety of Highway Pavements Construction (3) - Modern Campus Catalog™,3,CM,4566,Consent of instructor.
3809,CM 4563 Emerging Concrete Technologies for Transportation (3) - Modern Campus Catalog™,3,CM,4563,Consent of instructor.
3810,CM 4440 Advanced Construction Technologies (3) - Modern Campus Catalog™,3,CM,4440,
3811,CM 4358 Industrial Electrical Installations (3) - Modern Campus Catalog™,3,CM,4358,
3812,CM 4357 Industrial Project Controls (3) - Modern Campus Catalog™,3,CM,4357,
3813,CM 4355 Driven Pile Construction (3) - Modern Campus Catalog™,3,CM,4355,senior standing and Construction Management major; or consent of instructor.
3814,CM 4311 Disaster Resilient Construction (3) - Modern Campus Catalog™,3,CM,4311,"Credit will not be given for this course and,CM 7250,."
3815,CM 4303 Life Cycle Assessment (3) - Modern Campus Catalog™,3,CM,4303,"EVEG 4154,or,CM 3502,."
3816,CM 4302 Sustainable Construction (3) - Modern Campus Catalog™,3,CM,4302,"EVEG 4154,or,CM 3502,.,Credit will not be given for this course and,ID 4772,."
3817,CM 4223 Company Strategic Planning (3) - Modern Campus Catalog™,3,CM,4223,
3818,CM 4222 Essentials of Industry Leadership (3) - Modern Campus Catalog™,3,CM,4222,
3819,CM 4221 Construction Project Management (3) - Modern Campus Catalog™,3,CM,4221,"CM 4101,and,CM 4211,; or,CM 4100,and,CM 4210,."
3820,CM 4215 Construction Safetey Management (3) - Modern Campus Catalog™,3,CM,4215,"CM 2215,or approval by instructor."
3821,CM 4211 Construction Contracting (3) - Modern Campus Catalog™,3,CM,4211,junior standing or higher.
3822,CM 4210 Construction Contracting (3) - Modern Campus Catalog™,3,CM,4210,"Credit will not be given for this course and,CM 4211,.,Intended for post-baccalaureate leveling and certificate programs."
3823,CM 4208 Internship in the Construction Industry (3) - Modern Campus Catalog™,3,CM,4208,"consent of instructor.,Pass/fail grading.,A minimum of 8 weeks of full-time employment (320 hrs. min.) or a minimum  of 16 weeks of part-time employment (320 hrs. min.) by a construction company participating in the CM Internship Program."
3824,CM 4207 Independent Study (3) - Modern Campus Catalog™,3,CM,4207,consent of a faculty member.
3825,CM 4206 Special Topics in Construction Management (3) - Modern Campus Catalog™,3,CM,4206,
3826,CM 4119 Financial Issues for Facility Management (3) - Modern Campus Catalog™,3,CM,4119,"Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
3827,CM 4202 Construction Enterprise (3) - Modern Campus Catalog™,3,CM,4202,"CM 3201,or,ARCH 3008,, and,CM 4101,.,Senior standing; only for graduating seniors in their last semester of coursework.,2 hrs. lecture; 2 hrs. lab."
3828,CM 4118 Building Energy Performance Audits (3) - Modern Campus Catalog™,3,CM,4118,"Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
3829,CM 4117 Human and Environmental Factors (3) - Modern Campus Catalog™,3,CM,4117,"Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
3830,CM 4116 Professional Practice in Facility Management (3) - Modern Campus Catalog™,3,CM,4116,"Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
3831,CM 4110 Construction Productivity (3) - Modern Campus Catalog™,3,CM,4110,"CM 4101,."
3832,CM 4101 Construction Scheduling and Cost Control (3) - Modern Campus Catalog™,3,CM,4101,"CM 3111,.,2 hrs. lecture; 2 hrs. lab."
3833,CM 4100 Construction Scheduling and Cost Control (3) - Modern Campus Catalog™,3,CM,4100,"CM 3110,.,Intended for post-baccalaureate leveling and certificate programs."
3834,CM 3504 Applied Structural Design (3) - Modern Campus Catalog™,3,CM,3504,"Credit or concurrent registration in,CM 3503,.,CM 3502,or,ARCH 3001,or,ARCH 3101,."
3835,CM 3503 Soils in Construction (3) - Modern Campus Catalog™,3,CM,3503,"CM 2105,and,CM 3502,."
3836,CM 3502 Construction and Civil Materials (3) - Modern Campus Catalog™,3,CM,3502,"CM 2501,and,CM 2103,or,CM 2112,."
3837,CM 3356 Industrial Construction Estimating (3) - Modern Campus Catalog™,3,CM,3356,
3838,CM 3355 Maintenance and Turnarounds (3) - Modern Campus Catalog™,3,CM,3355,
3839,CM 3237 Residential Project Management (3) - Modern Campus Catalog™,3,CM,3237,"CM 1112,or,CM 2100,, or permission of department."
3840,CM 3236 Residential Design Codes and Specifications (3) - Modern Campus Catalog™,3,CM,3236,majors only.
3841,CM 3235 Residential Development (3) - Modern Campus Catalog™,3,CM,3235,"CM 1112,or,CM 2100,; or permission of department."
3842,CM 3201 Mechanical and Electrical Systems (3) - Modern Campus Catalog™,3,CM,3201,"PHYS 2002,."
3843,CM 3200 Mechanical and Electrical Systems (3) - Modern Campus Catalog™,3,CM,3200,"Credit will not be given for this course and,CM 3201,.,Intended for certificate programs."
3844,CM 3165 Highway Construction (3) - Modern Campus Catalog™,3,CM,3165,"CM 2103,,,CM 2105,, and,CM 3111,."
3845,CM 3145 Commercial Estimating (3) - Modern Campus Catalog™,3,CM,3145,2 hrs. lecture; 2 hrs. lab.
3846,CM 3112 BIM for Construction Management (3) - Modern Campus Catalog™,3,CM,3112,"CM 2116,. CM majors only.,2 hrs. lecture; 2 hrs. lab."
3847,CM 3111 Construction Estimating (3) - Modern Campus Catalog™,3,CM,3111,"CM 2113,,,CM 2116,and,MATH 1431,or,MATH 1550,.,2 hrs. lecture; 2 hrs. lab."
3848,CM 3110 Construction Estimating (3) - Modern Campus Catalog™,3,CM,3110,"CM 2100,for post-baccalaureate certificate;,CM 2100,and,CM 2116,for undergraduate certificates.,Intended for post-baccalaureate leveling and certificate programs."
3849,CM 2500 Structural Principles and Practices (3) - Modern Campus Catalog™,3,CM,2500,"Credit will not be given for this course and,CM 2501,.,Intended for post-baccalaureate leveling for non-CM majors."
3850,CM 2501 Structural Principles and Practices (3) - Modern Campus Catalog™,3,CM,2501,"MATH 1431,or,MATH 1550,or,ARCH 1002,or,ARCH 1102,; and,PHYS 2001,or,PHYS 2110,."
3851,CM 2215 Construction Safety (3) - Modern Campus Catalog™,3,CM,2215,
3852,CM 2116 Construction Plan Reading (3) - Modern Campus Catalog™,3,CM,2116,"CM 1112,;,CM 2112,; or Co-req:,CM 2100,."
3853,CM 2113 Construction Equipment (3) - Modern Campus Catalog™,3,CM,2113,"CM 1112,;,CM 2112,."
3854,CM 2112 Construction Materials and Methods II (3) - Modern Campus Catalog™,3,CM,2112,
3855,CM 2103 Construction Materials and Methods II (3) - Modern Campus Catalog™,3,CM,2103,"CM 1102,."
3856,CM 2105 Construction Surveying (3) - Modern Campus Catalog™,3,CM,2105,"CM 1011,,,MATH 1022,, and,MATH 1431,or,MATH 1550,.,2 hrs. lecture; 2 hrs. lab."
3857,CM 2102 Construction Equipment (3) - Modern Campus Catalog™,3,CM,2102,"CM 2101,."
3858,CM 2101 Construction Materials and Methods I (3) - Modern Campus Catalog™,3,CM,2101,"CM 1011,and,CM 1102,."
3859,CM 2100 Construction Materials and Methods I (3) - Modern Campus Catalog™,3,CM,2100,"Credit will not be given for this course and,CM 1112,.,Intended for certificate programs."
3860,CM 1112 Construction Materials and Methods I (3) - Modern Campus Catalog™,3,CM,1112,"Credit will not be given for this and,CM 2100,."
3861,CM 1102 Construction Plan Reading (3) - Modern Campus Catalog™,3,CM,1102,2 hrs. lecture; 2 hrs. lab.
3862,CM 1070 Introduction to Sustainability in the Built Environment (3) - Modern Campus Catalog™,3,CM,1070,This is an Integrative Learning Core (ILC) course that awards general education credit.
3863,CM 1030 Honors Engineering Graphics (2) - Modern Campus Catalog™,2,CM,1030,"Same as,CM 1020,, with special honors emphasis for qualified students.,Credit will not be given for both this course and,CM 1020,.,6 hrs. lab."
3864,CM 1011 Introduction to Construction Management (3) - Modern Campus Catalog™,3,CM,1011,
3865,CLST 4999 Senior Seminar (3) - Modern Campus Catalog™,3,CLST,4999,four semesters of Greek or Latin or permission of instructor.
3866,CM 1020 Engineering Graphics for Mechanical Engineering (2) - Modern Campus Catalog™,2,CM,1020,"Credit will not be given for both this course and,CM 1030,. Not open to construction management majors.,4 hrs. lab."
3867,CLST 3090 Comparative Mythology (3) - Modern Campus Catalog™,3,CLST,3090,"Also offered as,REL 3090,."
3868,CLST 3050 Special Topics in Classical Studies (3) - Modern Campus Catalog™,3,CLST,3050,"Taught in English, knowledge of Greek and Latin languages not required."
3869,CLST 3040 Greek and Roman Comedy in English Translation (3) - Modern Campus Catalog™,3,CLST,3040,Knowledge of Greek or Latin languages not required.
3870,CLST 3032 Greek and Roman Tragedy in English Translation (3) - Modern Campus Catalog™,3,CLST,3032,Taught in English; knowledge of Greek and Latin languages not required.
3871,CLST 3020 Classical Epic in Translation (3) - Modern Campus Catalog™,3,CLST,3020,Knowledge of Greek and Latin languages not required.
3872,COMD 4382 Basic Language Disorders of Children (3) - Modern Campus Catalog™,3,COMD,4382,"COMD 4380,or equivalent and consent of instructor."
3873,COMD 4381 Speech Sound Disorders in Children (3) - Modern Campus Catalog™,3,COMD,4381,"COMD 2081,,,COMD 3150,."
3874,COMD 4380 Speech and Language Development (4) - Modern Campus Catalog™,4,COMD,4380,"Also offered as,LING 4380,.,3 hrs. lecture; 1 hr. lab."
3875,COMD 4250 Anatomy and Physiology of Speech and Hearing (3) - Modern Campus Catalog™,3,COMD,4250,"COMD 2050,."
3876,COMD 4190 Introduction to Audiology (3) - Modern Campus Catalog™,3,COMD,4190,"COMD 2081,and credit or registration in,COMD 4153,."
3877,COMD 4153 Acoustics of Speech and Hearing (4) - Modern Campus Catalog™,4,COMD,4153,"COMD 2050,or equivalent.,3 hrs. lecture; 2 hrs. lab."
3878,COMD 3150 Phonetics (3) - Modern Campus Catalog™,3,COMD,3150,"Also offered as,LING 3150,."
3879,COMD 3057 Research Methods for COMD (3) - Modern Campus Catalog™,3,COMD,3057,
3880,COMD 2081 Introduction to Communication Disorders (3) - Modern Campus Catalog™,3,COMD,2081,Required initial course for undergraduates concentrating in speech pathology and audiology. Observations in Speech and Hearing Clinic required.
3881,COMD 2051 Introduction to Manual Communication (3) - Modern Campus Catalog™,3,COMD,2051,
3882,COMD 2050 Introduction to Language (3) - Modern Campus Catalog™,3,COMD,2050,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Also offered as,LING 2050,."
3883,COMD 1751 COMD Goes to the Movies (3) - Modern Campus Catalog™,3,COMD,1751,
3884,CMST 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,CMST,,“S”/”U”grading.
3885,CMST 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,CMST,,“S”/”U”grading.
3886,CMST 7999 Independent Research in Communication Studies (1-3) - Modern Campus Catalog™,3,CMST,7999,permission of department.
3887,CMST 7998 Professional Practice Projects in Communication Studies (3-6) - Modern Campus Catalog™,6,CMST,7998,"Permission of department.,May be taken for a max. of 6 sem. hrs. of credit."
3888,CMST 7976 Rhetoric and Aesthetics (3) - Modern Campus Catalog™,3,CMST,7976,
3889,CMST 7971 Feminist Critique (3) - Modern Campus Catalog™,3,CMST,7971,
3890,CMST 7970 Rhetoric & Citizenship(s) (3) - Modern Campus Catalog™,3,CMST,7970,
3891,CMST 7969 Visual Culture (3) - Modern Campus Catalog™,3,CMST,7969,
3892,CMST 7968 Rhetoric and Public Culture (3) - Modern Campus Catalog™,3,CMST,7968,
3893,CMST 7967 Development of Contemporary Rhetorical Theory (3) - Modern Campus Catalog™,3,CMST,7967,
3894,"CMST 7966 Problems in Rhetorical Theory, Criticism and History (3) - Modern Campus Catalog™",3,CMST,7966,consent of instructor.
3895,CMST 7965 Rhetoric & Social Theory (3) - Modern Campus Catalog™,3,CMST,7965,
3896,CMST 7962 Seminar: Rhetorical Criticism (3) - Modern Campus Catalog™,3,CMST,7962,
3897,"CMST 7961 Seminar: Evolution of Rhetorical Theory, Classical Period (3) - Modern Campus Catalog™",3,CMST,7961,
3898,CMST 7946 Theory and Performance of Narrative Discourse (3) - Modern Campus Catalog™,3,CMST,7946,"CMST 4141,,,CMST 4142,or equivalent."
3899,CMST 7945 Seminar: Contemporary Theories and Research in Performance Studies (3) - Modern Campus Catalog™,3,CMST,7945,
3900,CMST 7944 Performance and Media (3) - Modern Campus Catalog™,3,CMST,7944,
3901,CMST 7941 Seminar: Studies in the History of Performance (3) - Modern Campus Catalog™,3,CMST,7941,
3902,CMST 7943 Seminar: Performance and Culture (3) - Modern Campus Catalog™,3,CMST,7943,
3903,CMST 7940 Performance Theories and Methods (3) - Modern Campus Catalog™,3,CMST,7940,
3904,CMST 7923 Seminar in Qualitative Research Methods in Communication Studies (3) - Modern Campus Catalog™,3,CMST,7923,
3905,CMST 7915 Seminar: Research in Communication Theory (3) - Modern Campus Catalog™,3,CMST,7915,"CMST 4114,or equivalent."
3906,CMST 7914 Communication in Health Care Contexts (3) - Modern Campus Catalog™,3,CMST,7914,"permission of department.,May be taken for a max. of 6 sem. hrs. of credit when topics vary."
3907,CMST 7913 Seminar: Communication Theory (3) - Modern Campus Catalog™,3,CMST,7913,
3908,CMST 7912 Communication and Relationships (3) - Modern Campus Catalog™,3,CMST,7912,"permission of department.,May be taken for a max. of 6 hrs. when topics vary."
3909,CMST 7911 Communication and the Individual (3) - Modern Campus Catalog™,3,CMST,7911,"permission of department.,May be taken for a max. of 6 hrs. of credit when topics vary."
3910,CMST 7910 Seminar in Interpersonal Communication Theory (3) - Modern Campus Catalog™,3,CMST,7910,"CMST 4012,or equivalent."
3911,CMST 7904 Seminar: Pedagogy for the Communication Classroom (3) - Modern Campus Catalog™,3,CMST,7904,
3912,CMST 7903 Research Writing in Communication Studies (3) - Modern Campus Catalog™,3,CMST,7903,
3913,CMST 7902 Professional Development (1) - Modern Campus Catalog™,1,CMST,7902,"Pass/fail grading.,May be repeated for a max. of 2 sem. hrs. of credit when topics vary."
3914,CMST 7900 Introduction to Graduate Study in Communication Studies (3) - Modern Campus Catalog™,3,CMST,7900,
3915,CMST 4971 Special Topics in Mass Communication (3) - Modern Campus Catalog™,3,CMST,4971,consent of instructor.
3916,CMST 4201 Communication Internship (3) - Modern Campus Catalog™,3,CMST,4201,"permission of department.,Pass/fail grading."
3917,CMST 4200 Practicum in Communication Studies (1-3) - Modern Campus Catalog™,3,CMST,4200,"permission of department.,Pass-fail grading.,no more than a total of 3 sem. hrs. of,CMST 2200,and CMST 4200 may be taken for undergraduate credit. May be taken for a max. of 9 sem. hrs. of graduate credit in Communication Studies."
3918,"CMST 4170 Technology, Communication, & Culture (3) - Modern Campus Catalog™",3,CMST,4170,
3919,CMST 4312 Topics in Critical Media Theory and Practice (3) - Modern Campus Catalog™,3,CMST,4312,"CMST 2012,,,CMST 3012,,,CMST 3107,or permission of department."
3920,CMST 4169 Visual Rhetoric (3) - Modern Campus Catalog™,3,CMST,4169,
3921,CMST 4168 Rhetoric and the Arts (3) - Modern Campus Catalog™,3,CMST,4168,
3922,CMST 4167 Contemporary Rhetorical Theory (3) - Modern Campus Catalog™,3,CMST,4167,
