course title,Credit hours,course ID,class code,preReqs
CM 4215 Construction Safetey Management (3) - Modern Campus Catalog™,3,CM,4215,"Prereq.:,CM 2215,or approval by instructor."
CM 4211 Construction Contracting (3) - Modern Campus Catalog™,3,CM,4211,"Credit will not be given for this course and,CM 4210,.,Prereq.:,junior standing or higher."
CM 4210 Construction Contracting (3) - Modern Campus Catalog™,3,CM,4210,"Credit will not be given for this course and,CM 4211,.,Intended for post-baccalaureate leveling and certificate programs."
CM 4208 Internship in the Construction Industry (3) - Modern Campus Catalog™,3,CM,4208,"Prereq.:,consent of instructor.,Pass/fail grading.,A minimum of 8 weeks of full-time employment (320 hrs. min.) or a minimum  of 16 weeks of part-time employment (320 hrs. min.) by a construction company participating in the CM Internship Program."
CM 4207 Independent Study (3) - Modern Campus Catalog™,3,CM,4207,"Prereq.:,consent of a faculty member."
CM 4206 Special Topics in Construction Management (3) - Modern Campus Catalog™,3,CM,4206,
CM 4202 Construction Enterprise (3) - Modern Campus Catalog™,3,CM,4202,"Prereq.:,CM 3201,or,ARCH 3008,, and,CM 4101,.,Senior standing; only for graduating seniors in their last semester of coursework.,2 hrs. lecture; 2 hrs. lab."
CM 4119 Financial Issues for Facility Management (3) - Modern Campus Catalog™,3,CM,4119,"Prereq.:,Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
CM 4118 Building Energy Performance Audits (3) - Modern Campus Catalog™,3,CM,4118,"Prereq.:,Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
CM 4117 Human and Environmental Factors (3) - Modern Campus Catalog™,3,CM,4117,"Prereq.:,Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
CM 4116 Professional Practice in Facility Management (3) - Modern Campus Catalog™,3,CM,4116,"Prereq.:,Admission into an online Post-Baccalaureate Certificate, a graduate program, or with permission of instructor."
CM 4110 Construction Productivity (3) - Modern Campus Catalog™,3,CM,4110,"Prereq.:,CM 4101,."
CM 4101 Construction Scheduling and Cost Control (3) - Modern Campus Catalog™,3,CM,4101,"Credit will not be given for this course and,CM 4100,.,Prereq.:,CM 3111,.,2 hrs. lecture; 2 hrs. lab."
CM 4100 Construction Scheduling and Cost Control (3) - Modern Campus Catalog™,3,CM,4100,"Credit will not be given for this course and,CM 4101,.,Prereq.:,CM 3110,.,Intended for post-baccalaureate leveling and certificate programs."
CM 3504 Applied Structural Design (3) - Modern Campus Catalog™,3,CM,3504,"Prereq.:,Credit or concurrent registration in,CM 3503,.,CM 3502,or,ARCH 3001,or,ARCH 3101,."
CM 3503 Soils in Construction (3) - Modern Campus Catalog™,3,CM,3503,"Prereq.:,CM 2105,and,CM 3502,."
CM 3502 Construction and Civil Materials (3) - Modern Campus Catalog™,3,CM,3502,"Prereq.:,CM 2501,and,CM 2103,or,CM 2112,."
CM 3356 Industrial Construction Estimating (3) - Modern Campus Catalog™,3,CM,3356,
CM 3355 Maintenance and Turnarounds (3) - Modern Campus Catalog™,3,CM,3355,Prereq.:
CM 3237 Residential Project Management (3) - Modern Campus Catalog™,3,CM,3237,"Prereq.:,CM 1112,or,CM 2100,, or permission of department."
CM 3236 Residential Design Codes and Specifications (3) - Modern Campus Catalog™,3,CM,3236,"Prereq.:,majors only."
CM 3235 Residential Development (3) - Modern Campus Catalog™,3,CM,3235,"Prereq.:,CM 1112,or,CM 2100,; or permission of department."
CM 3201 Mechanical and Electrical Systems (3) - Modern Campus Catalog™,3,CM,3201,"Credit will not be given for this course and,CM 3200,.,Prereq.:,PHYS 2002,."
CM 3200 Mechanical and Electrical Systems (3) - Modern Campus Catalog™,3,CM,3200,"Credit will not be given for this course and,CM 3201,.,Intended for certificate programs."
CM 3165 Highway Construction (3) - Modern Campus Catalog™,3,CM,3165,"Prereq.:,CM 2103,,,CM 2105,, and,CM 3111,."
CM 3145 Commercial Estimating (3) - Modern Campus Catalog™,3,CM,3145,"Prereq.:,2 hrs. lecture; 2 hrs. lab."
CM 3112 BIM for Construction Management (3) - Modern Campus Catalog™,3,CM,3112,"Prereq.:,CM 2116,. CM majors only.,2 hrs. lecture; 2 hrs. lab."
CM 3111 Construction Estimating (3) - Modern Campus Catalog™,3,CM,3111,"Credit will not be given for this course and,CM 3110,.,Prereq.:,CM 2113,,,CM 2116,and,MATH 1431,or,MATH 1550,.,2 hrs. lecture; 2 hrs. lab."
CM 3110 Construction Estimating (3) - Modern Campus Catalog™,3,CM,3110,"Credit will not be given for this course and,CM 3111,.,Prereq.:,CM 2100,for post-baccalaureate certificate;,CM 2100,and,CM 2116,for undergraduate certificates.,Intended for post-baccalaureate leveling and certificate programs."
CM 2501 Structural Principles and Practices (3) - Modern Campus Catalog™,3,CM,2501,"Credit will not be given for this course and,CM 2500,.,Prereq.:,MATH 1431,or,MATH 1550,or,ARCH 1002,or,ARCH 1102,; and,PHYS 2001,or,PHYS 2110,."
CM 2500 Structural Principles and Practices (3) - Modern Campus Catalog™,3,CM,2500,"Credit will not be given for this course and,CM 2501,.,Intended for post-baccalaureate leveling for non-CM majors."
CM 2215 Construction Safety (3) - Modern Campus Catalog™,3,CM,2215,
CM 2116 Construction Plan Reading (3) - Modern Campus Catalog™,3,CM,2116,"Prereq.:,CM 1112,;,CM 2112,; or Co-req:,CM 2100,."
CM 2113 Construction Equipment (3) - Modern Campus Catalog™,3,CM,2113,"Prereq.:,CM 1112,;,CM 2112,."
CM 2112 Construction Materials and Methods II (3) - Modern Campus Catalog™,3,CM,2112,
CM 2105 Construction Surveying (3) - Modern Campus Catalog™,3,CM,2105,"Prereq.:,CM 1011,,,MATH 1022,, and,MATH 1431,or,MATH 1550,.,2 hrs. lecture; 2 hrs. lab."
CM 2103 Construction Materials and Methods II (3) - Modern Campus Catalog™,3,CM,2103,"Prereq.:,CM 1102,."
CM 2102 Construction Equipment (3) - Modern Campus Catalog™,3,CM,2102,"Prereq.:,CM 2101,."
CM 2101 Construction Materials and Methods I (3) - Modern Campus Catalog™,3,CM,2101,"Credit will not be given for this course and,CM 2100,.,Prereq.:,CM 1011,and,CM 1102,."
CM 2100 Construction Materials and Methods I (3) - Modern Campus Catalog™,3,CM,2100,"Credit will not be given for this course and,CM 1112,.,Intended for certificate programs."
CM 1112 Construction Materials and Methods I (3) - Modern Campus Catalog™,3,CM,1112,"Credit will not be given for this and,CM 2100,."
CM 1102 Construction Plan Reading (3) - Modern Campus Catalog™,3,CM,1102,2 hrs. lecture; 2 hrs. lab.
CM 1070 Introduction to Sustainability in the Built Environment (3) - Modern Campus Catalog™,3,CM,1070,This is an Integrative Learning Core (ILC) course that awards general education credit.
CM 1030 Honors Engineering Graphics (2) - Modern Campus Catalog™,2,CM,1030,"Same as,CM 1020,, with special honors emphasis for qualified students.,Credit will not be given for both this course and,CM 1020,.,6 hrs. lab."
CM 1020 Engineering Graphics for Mechanical Engineering (2) - Modern Campus Catalog™,2,CM,1020,"Credit will not be given for both this course and,CM 1030,. Not open to construction management majors.,4 hrs. lab."
CM 1011 Introduction to Construction Management (3) - Modern Campus Catalog™,3,CM,1011,
CLST 4999 Senior Seminar (3) - Modern Campus Catalog™,3,CLST,4999,"Prereq.:,four semesters of Greek or Latin or permission of instructor."
CLST 3090 Comparative Mythology (3) - Modern Campus Catalog™,3,CLST,3090,"Also offered as,REL 3090,."
CLST 3050 Special Topics in Classical Studies (3) - Modern Campus Catalog™,3,CLST,3050,"Taught in English, knowledge of Greek and Latin languages not required."
CLST 3040 Greek and Roman Comedy in English Translation (3) - Modern Campus Catalog™,3,CLST,3040,Knowledge of Greek or Latin languages not required.
CLST 3032 Greek and Roman Tragedy in English Translation (3) - Modern Campus Catalog™,3,CLST,3032,Taught in English; knowledge of Greek and Latin languages not required.
CLST 3020 Classical Epic in Translation (3) - Modern Campus Catalog™,3,CLST,3020,Knowledge of Greek and Latin languages not required.
COMD 4681 Clinical Preparation and Observation Laboratory (1) - Modern Campus Catalog™,1,COMD,4681,"For majors in communication sciences and disorders. For undergraduate credit only.,2 hrs. lab."
COMD 4590 Auditory Rehabilitation in Children (3) - Modern Campus Catalog™,3,COMD,4590,"Prereq.:,COMD 4153,,,COMD 4190,."
COMD 4383 Basic Fluency Disorders (3) - Modern Campus Catalog™,3,COMD,4383,"For clinical practicum take,COMD 4683,,,COMD 4684,or,COMD 4685,."
COMD 4382 Basic Language Disorders of Children (3) - Modern Campus Catalog™,3,COMD,4382,"Prereq.:,COMD 4380,or equivalent and consent of instructor."
COMD 4381 Speech Sound Disorders in Children (3) - Modern Campus Catalog™,3,COMD,4381,"Prereq.:,COMD 2081,,,COMD 3150,."
COMD 4380 Speech and Language Development (4) - Modern Campus Catalog™,4,COMD,4380,"Also offered as,LING 4380,.,3 hrs. lecture; 1 hr. lab."
COMD 4250 Anatomy and Physiology of Speech and Hearing (3) - Modern Campus Catalog™,3,COMD,4250,"Prereq.:,COMD 2050,."
COMD 4190 Introduction to Audiology (3) - Modern Campus Catalog™,3,COMD,4190,"Prereq.:,COMD 2081,and credit or registration in,COMD 4153,."
COMD 4153 Acoustics of Speech and Hearing (4) - Modern Campus Catalog™,4,COMD,4153,"Also offered as,LING 4153,.,Prereq.:,COMD 2050,or equivalent.,3 hrs. lecture; 2 hrs. lab."
COMD 3150 Phonetics (3) - Modern Campus Catalog™,3,COMD,3150,"Also offered as,LING 3150,."
COMD 2081 Introduction to Communication Disorders (3) - Modern Campus Catalog™,3,COMD,2081,Required initial course for undergraduates concentrating in speech pathology and audiology. Observations in Speech and Hearing Clinic required.
COMD 2051 Introduction to Manual Communication (3) - Modern Campus Catalog™,3,COMD,2051,
COMD 2050 Introduction to Language (3) - Modern Campus Catalog™,3,COMD,2050,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Also offered as,LING 2050,."
COMD 1751 COMD Goes to the Movies (3) - Modern Campus Catalog™,3,COMD,1751,
CMST 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,CMST,,“S”/”U”grading.
CMST 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,CMST,,“S”/”U”grading.
CMST 7999 Independent Research in Communication Studies (1-3) - Modern Campus Catalog™,3,CMST,7999,"Prereq.:,permission of department."
CMST 7998 Professional Practice Projects in Communication Studies (3-6) - Modern Campus Catalog™,6,CMST,7998,"Prereq.:,Permission of department.,May be taken for a max. of 6 sem. hrs. of credit."
CMST 7976 Rhetoric and Aesthetics (3) - Modern Campus Catalog™,3,CMST,7976,
CMST 7971 Feminist Critique (3) - Modern Campus Catalog™,3,CMST,7971,
CMST 7970 Rhetoric & Citizenship(s) (3) - Modern Campus Catalog™,3,CMST,7970,
CMST 7969 Visual Culture (3) - Modern Campus Catalog™,3,CMST,7969,
CMST 7968 Rhetoric and Public Culture (3) - Modern Campus Catalog™,3,CMST,7968,
CMST 7967 Development of Contemporary Rhetorical Theory (3) - Modern Campus Catalog™,3,CMST,7967,
"CMST 7966 Problems in Rhetorical Theory, Criticism and History (3) - Modern Campus Catalog™",3,CMST,7966,"Prereq.:,consent of instructor."
CMST 7965 Rhetoric & Social Theory (3) - Modern Campus Catalog™,3,CMST,7965,
CMST 7962 Seminar: Rhetorical Criticism (3) - Modern Campus Catalog™,3,CMST,7962,
"CMST 7961 Seminar: Evolution of Rhetorical Theory, Classical Period (3) - Modern Campus Catalog™",3,CMST,7961,
CMST 7946 Theory and Performance of Narrative Discourse (3) - Modern Campus Catalog™,3,CMST,7946,"Prereq.:,CMST 4141,,,CMST 4142,or equivalent."
CMST 7945 Seminar: Contemporary Theories and Research in Performance Studies (3) - Modern Campus Catalog™,3,CMST,7945,
CMST 7944 Performance and Media (3) - Modern Campus Catalog™,3,CMST,7944,
CMST 7943 Seminar: Performance and Culture (3) - Modern Campus Catalog™,3,CMST,7943,
CMST 7941 Seminar: Studies in the History of Performance (3) - Modern Campus Catalog™,3,CMST,7941,
CMST 7940 Performance Theories and Methods (3) - Modern Campus Catalog™,3,CMST,7940,
CMST 7923 Seminar in Qualitative Research Methods in Communication Studies (3) - Modern Campus Catalog™,3,CMST,7923,
CMST 7915 Seminar: Research in Communication Theory (3) - Modern Campus Catalog™,3,CMST,7915,"Prereq.:,CMST 4114,or equivalent."
CMST 7914 Communication in Health Care Contexts (3) - Modern Campus Catalog™,3,CMST,7914,"Prereq.:,permission of department.,May be taken for a max. of 6 sem. hrs. of credit when topics vary."
CMST 7913 Seminar: Communication Theory (3) - Modern Campus Catalog™,3,CMST,7913,
CMST 7912 Communication and Relationships (3) - Modern Campus Catalog™,3,CMST,7912,"Prereq.:,permission of department.,May be taken for a max. of 6 hrs. when topics vary."
CMST 7911 Communication and the Individual (3) - Modern Campus Catalog™,3,CMST,7911,"Prereq.:,permission of department.,May be taken for a max. of 6 hrs. of credit when topics vary."
CMST 7910 Seminar in Interpersonal Communication Theory (3) - Modern Campus Catalog™,3,CMST,7910,"Prereq.:,CMST 4012,or equivalent."
CMST 7904 Seminar: Pedagogy for the Communication Classroom (3) - Modern Campus Catalog™,3,CMST,7904,
CMST 7903 Research Writing in Communication Studies (3) - Modern Campus Catalog™,3,CMST,7903,
CMST 7902 Professional Development (1) - Modern Campus Catalog™,1,CMST,7902,"Pass/fail grading.,May be repeated for a max. of 2 sem. hrs. of credit when topics vary."
CMST 4971 Special Topics in Mass Communication (3) - Modern Campus Catalog™,3,CMST,4971,"Prereq.:,consent of instructor."
CMST 7900 Introduction to Graduate Study in Communication Studies (3) - Modern Campus Catalog™,3,CMST,7900,
CMST 4312 Topics in Critical Media Theory and Practice (3) - Modern Campus Catalog™,3,CMST,4312,"Prereq.:,CMST 2012,,,CMST 3012,,,CMST 3107,or permission of department."
CMST 4201 Communication Internship (3) - Modern Campus Catalog™,3,CMST,4201,"Prereq.:,permission of department.,Pass/fail grading."
CMST 4200 Practicum in Communication Studies (1-3) - Modern Campus Catalog™,3,CMST,4200,"Prereq.:,permission of department.,Pass-fail grading.,no more than a total of 3 sem. hrs. of,CMST 2200,and CMST 4200 may be taken for undergraduate credit. May be taken for a max. of 9 sem. hrs. of graduate credit in Communication Studies."
"CMST 4170 Technology, Communication, & Culture (3) - Modern Campus Catalog™",3,CMST,4170,
CMST 4169 Visual Rhetoric (3) - Modern Campus Catalog™,3,CMST,4169,
CMST 4168 Rhetoric and the Arts (3) - Modern Campus Catalog™,3,CMST,4168,
CMST 4167 Contemporary Rhetorical Theory (3) - Modern Campus Catalog™,3,CMST,4167,
CMST 4165 History and Criticism of American Public Address (3) - Modern Campus Catalog™,3,CMST,4165,"Prereq.:,CMST 2060,or,CMST 2063,or,CMST 4160,."
"CMST 4163 Rape, Consent, and Culture (3) - Modern Campus Catalog™",3,CMST,4163,
"CMST 4162 Crime, Communication & Culture (3) - Modern Campus Catalog™",3,CMST,4162,
CMST 4160 Persuasive Communication (3) - Modern Campus Catalog™,3,CMST,4160,"Prereq.:,CMST 1061,,,CMST 2060,,,CMST 2063,or equivalent."
CMST 4150 Tourism as Communication & Performance (3) - Modern Campus Catalog™,3,CMST,4150,
CMST 4149 Performing Protest (3) - Modern Campus Catalog™,3,CMST,4149,
CMST 4146 Performance of Poetry (3) - Modern Campus Catalog™,3,CMST,4146,
CMST 4145 Collaborative Performance (3) - Modern Campus Catalog™,3,CMST,4145,
CMST 4144 Performance Art (3) - Modern Campus Catalog™,3,CMST,4144,"Prereq.:,CMST 2040,and,CMST 3040,or equivalent."
CMST 4143 Performance of Southern Fiction (3) - Modern Campus Catalog™,3,CMST,4143,"Prereq.:,CMST 2040,or equivalent."
CMST 4142 Advanced Topics in Performance Studies (3) - Modern Campus Catalog™,3,CMST,4142,"Prereq.:,Permission of deparment.,May be taken for a max. of 6 hrs. of credit when topics vary."
CMST 4141 Performing Narrative (3) - Modern Campus Catalog™,3,CMST,4141,
CMST 4140 Analysis and Performance of Poetry (3) - Modern Campus Catalog™,3,CMST,4140,"Prereq.:,CMST 2040,."
CMST 4130 Communication Skills Training and Assessment (3) - Modern Campus Catalog™,3,CMST,4130,
CMST 4119 Nonverbal Communication (3) - Modern Campus Catalog™,3,CMST,4119,"Prereq.:,CMST 2010,or equivalent."
CMST 4118 Modeling Communication Within Marital and Family Relationships (3) - Modern Campus Catalog™,3,CMST,4118,"Also offered as,SOCL 4402,.,Prereq.:,CMST 2010,."
CMST 4114 Theories of Communication (3) - Modern Campus Catalog™,3,CMST,4114,
CMST 4112 Health Communication (3) - Modern Campus Catalog™,3,CMST,4112,
CMST 4113 Communication and Leadership in Teams (3) - Modern Campus Catalog™,3,CMST,4113,
CMST 4107 Communication as Culture (3) - Modern Campus Catalog™,3,CMST,4107,
CMST 4111 Intrapersonal Communication (3) - Modern Campus Catalog™,3,CMST,4111,
CMST 4102 Communication and Careers (3) - Modern Campus Catalog™,3,CMST,4102,"Prereq.:,CMST 2010,or equivalent."
CMST 4101 Organizational Communication (3) - Modern Campus Catalog™,3,CMST,4101,"Prereq.:,CMST 2010,."
CMST 4100 Political Communication (3) - Modern Campus Catalog™,3,CMST,4100,
CMST 4012 Communication and Relationships (3) - Modern Campus Catalog™,3,CMST,4012,"Prereq.:,CMST 2010,,,CMST 2064,, or equivalent."
CMST 3900 Selected Topics in Communication Studies (3) - Modern Campus Catalog™,3,CMST,3900,"Prereq.:,consent of instructor.,Consult Schedule of Classes for current offering."
CMST 3810 Independent Study (1-3) - Modern Campus Catalog™,3,CMST,3810,"Prereq.:,permission of department."
CMST 3300 Rhetorical Criticism (3) - Modern Campus Catalog™,3,CMST,3300,"Prereq.:,CMST 2060,."
CMST 3210 Computer Mediated Communication (3) - Modern Campus Catalog™,3,CMST,3210,"Prereq.:,CMST 2010,."
CMST 3169 The Rhetoric of Social Movements (3) - Modern Campus Catalog™,3,CMST,3169,"Prereq.:,CMST 2063,,,CMST 3106,,,CMST 3107,or,CMST 3167,."
